AssistID,MatchID,PlayerID,TeamID,Minute
1290,2214,422,21,15
1291,194,216,20,63
1292,1934,385,34,83
1293,4,390,11,21
1294,410,301,3,4
1295,1145,837,13,22
1296,667,179,6,78
1297,533,198,22,34
1298,1408,178,16,67
1299,329,99,25,67
1300,1332,262,8,46
1301,1195,77,30,27
1302,2189,768,7,18
1303,1051,327,26,4
1304,651,631,11,83
1305,372,189,18,40
1306,716,443,24,3
1307,2440,537,39,39
1308,566,258,18,15
1309,1178,398,4,49
1310,349,142,5,84
1311,604,400,35,4
1312,345,262,24,15
1313,410,269,40,34
1314,689,877,21,28
1315,1447,348,32,60
1316,521,178,35,24
1317,498,758,35,88
1318,384,679,4,63
1319,26,336,2,9
1320,1389,721,2,44
1321,628,152,3,74
1322,2278,140,7,9
1323,1802,809,5,40
1324,1080,527,21,10
1325,2214,876,21,80
1326,2113,474,28,65
1327,2331,687,23,42
1328,95,495,2,32
1329,1899,828,9,33
1330,773,576,11,29
1331,1698,158,34,83
1332,22,7,35,17
1333,1311,499,34,20
1334,1459,546,6,83
1335,1973,6,39,38
1336,28,320,30,17
1337,247,602,28,43
1338,1178,95,22,27
1339,930,251,19,65
1340,511,221,30,73
1341,2191,19,38,86
1342,2253,235,22,59
1343,1671,624,23,16
1344,612,727,14,5
1345,2259,175,6,54
1346,161,909,13,5
1347,653,720,40,7
1348,1239,651,6,68
1349,1081,192,38,29
1350,1979,148,36,28
1351,388,145,36,35
1352,2462,277,21,89
1353,441,838,27,32
1354,2417,67,31,74
1355,1591,674,14,77
1356,808,598,11,57
1357,2490,8,18,52
1358,1969,868,13,21
1359,2353,367,24,8
1360,2041,120,30,86
1361,1192,356,3,13
1362,168,155,31,52
1363,202,415,4,41
1364,204,79,18,22
1365,2362,348,26,74
1366,2490,566,36,37
1367,1366,183,4,70
1368,112,97,6,90
1369,2249,802,5,64
1370,1027,495,30,40
1371,583,448,2,31
1372,1279,547,3,64
1373,828,4,29,65
1374,2262,895,13,46
1375,1164,652,36,7
1376,2386,105,5,52
1377,632,823,17,36
1378,1095,457,9,78
1379,722,494,13,31
1380,428,515,14,24
1381,2094,347,37,2
1382,2058,527,11,27
1383,340,194,27,71
1384,2347,918,12,49
1385,1713,533,30,40
1386,2363,862,28,9
1387,2046,819,19,56
1388,775,607,7,46
1389,1182,213,17,52
1390,1728,10,3,17
1391,1587,361,35,84
1392,1227,240,27,67
1393,969,859,32,69
1394,529,141,27,60
1395,148,909,35,76
1396,328,636,12,82
1397,289,796,28,27
1398,1028,525,16,52
1399,1346,331,15,19
1400,2328,630,40,15
1401,2221,407,17,32
1402,112,29,31,28
1403,2064,558,33,3
1404,896,502,2,20
1405,2218,137,8,19
1406,975,502,25,56
1407,2373,570,10,76
1408,1484,797,18,54
1409,1455,588,4,50
1410,1866,68,25,13
1411,26,848,25,55
1412,1342,821,16,28
1413,1182,395,28,12
1414,544,415,11,44
1415,2025,232,9,42
1416,2453,862,12,54
1417,507,292,18,52
1418,1740,309,28,20
1419,2343,627,40,6
1420,504,705,17,43
1421,315,434,31,16
1422,579,793,4,16
1423,1167,502,14,11
1424,436,766,36,2
1425,2200,644,15,38
1426,1491,75,35,23
1427,452,113,16,60
1428,1176,232,24,81
1429,315,750,27,40
1430,1250,35,17,46
1431,331,598,19,55
1432,667,352,4,77
1433,1967,186,12,55
1434,826,636,15,37
1435,1557,591,2,90
1436,1801,431,23,77
1437,1825,402,36,43
1438,609,630,37,61
1439,765,534,9,45
1440,2125,782,24,28
1441,2076,595,40,6
1442,252,704,6,25
1443,474,210,6,89
1444,1251,788,35,90
1445,2487,3,13,30
1446,2118,385,23,6
1447,199,171,1,51
1448,879,597,29,52
1449,1828,380,17,86
1450,166,822,6,73
1451,1626,345,24,30
1452,2087,491,23,27
1453,577,40,18,42
1454,1867,658,27,43
1455,2447,367,30,19
1456,1091,75,9,56
1457,2219,793,13,53
1458,547,352,4,77
1459,1521,17,34,80
1460,2069,612,2,5
1461,1616,491,26,35
1462,1893,412,17,9
1463,2241,40,20,15
1464,2039,897,32,65
1465,66,395,9,75
1466,65,169,13,62
1467,1308,44,7,53
1468,1550,458,8,54
1469,449,811,3,53
1470,1115,266,3,54
1471,1450,281,25,20
1472,470,719,4,87
1473,2402,676,30,20
1474,918,843,18,6
1475,1327,851,3,19
1476,1810,693,18,30
1477,816,749,17,63
1478,2178,478,16,53
1479,251,601,7,6
1480,2447,236,17,82
1481,1842,383,30,8
1482,1019,142,6,31
1483,273,792,14,19
1484,194,176,22,29
1485,1048,598,19,44
1486,586,449,40,46
1487,2133,329,24,36
1488,969,639,22,86
1489,1980,364,37,41
1490,85,594,17,51
1491,606,777,12,43
1492,203,387,12,53
1493,1809,566,3,59
1494,1987,210,36,13
1495,1556,250,10,90
1496,1833,558,15,72
1497,1585,601,10,3
1498,1822,736,1,65
1499,1518,420,20,24
1500,2229,768,9,28
1501,2375,698,19,5
1502,1759,879,21,43
1503,2430,527,32,34
1504,2437,276,30,49
1505,415,888,12,24
1506,781,804,22,4
1507,868,602,18,84
1508,2161,877,30,22
1509,1866,199,22,87
1510,1726,271,30,68
1511,2115,824,3,41
1512,1960,276,32,35
1513,117,233,22,62
1514,677,408,19,33
1515,621,598,17,32
1516,1962,518,33,38
1517,1555,282,38,60
1518,103,764,19,74
1519,1881,430,39,84
1520,57,790,25,19
1521,1655,243,5,4
1522,2351,695,6,61
1523,2404,794,34,62
1524,2276,277,17,19
1525,2229,268,23,60
1526,470,467,22,29
1527,517,874,12,58
1528,2002,729,6,13
1529,1436,899,20,25
1530,351,75,34,67
1531,1753,191,36,79
1532,1208,902,36,4
1533,1312,253,33,74
1534,941,372,38,33
1535,1217,633,4,42
1536,1553,122,17,58
1537,328,141,10,33
1538,2111,713,37,21
1539,2227,554,13,36
1540,1843,109,26,8
1541,950,381,35,44
1542,271,530,37,10
1543,1295,870,29,85
1544,704,770,16,36
1545,1857,11,11,10
1546,597,827,36,59
1547,66,693,24,9
1548,1266,749,26,29
1549,408,692,1,19
1550,769,698,2,48
1551,1347,548,4,75
1552,661,817,28,83
1553,1033,541,37,66
1554,1342,741,25,25
1555,256,640,1,88
1556,2078,330,36,49
1557,2336,825,30,68
1558,1898,477,9,41
1559,784,169,21,84
1560,799,196,32,71
1561,583,438,12,76
1562,2181,442,6,49
1563,1159,896,2,14
1564,1980,386,8,2
1565,1190,253,40,31
1566,1583,149,6,9
1567,2200,835,15,52
1568,588,754,29,18
1569,1068,115,8,61
1570,2406,343,16,75
1571,1055,619,4,80
1572,164,368,29,29
1573,359,387,8,33
1574,1321,870,28,48
1575,777,731,15,38
1576,56,77,21,78
1577,1244,820,18,32
1578,272,214,35,77
1579,938,911,16,78
1580,2019,206,5,30
1581,703,182,10,87
1582,2069,902,17,64
1583,410,684,28,53
1584,1113,560,26,32
1585,353,877,5,72
1586,1796,753,37,18
1587,1147,424,9,53
1588,737,668,23,59
1589,2332,164,11,63
1590,1406,757,34,4
1591,1638,649,31,23
1592,1555,411,34,75
1593,2460,707,14,42
1594,2414,579,6,7
1595,1390,764,1,12
1596,1434,540,18,32
1597,510,82,8,49
1598,786,808,6,58
1599,448,50,36,9
1600,1092,199,19,19
1601,806,847,2,88
1602,2200,671,38,68
1603,472,457,13,60
1604,183,251,31,33
1605,157,35,16,82
1606,594,138,9,49
1607,2269,155,29,19
1608,132,652,18,7
1609,16,830,18,85
1610,119,849,5,26
1611,375,87,33,13
1612,878,94,27,31
1613,272,657,17,22
1614,1695,634,36,61
1615,593,218,25,10
1616,649,225,36,3
1617,685,667,17,21
1618,1194,165,6,50
1619,2396,917,9,46
1620,840,883,7,58
1621,2305,338,24,78
1622,1470,783,25,67
1623,1205,856,37,79
1624,1356,683,20,68
1625,1703,611,32,62
1626,1520,687,18,79
1627,2082,794,15,1
1628,87,908,19,37
1629,1488,818,3,72
1630,814,837,31,79
1631,78,437,23,73
1632,843,228,15,73
1633,2058,91,2,44
1634,1490,224,23,82
1635,2470,904,28,13
1636,2076,645,37,48
1637,853,476,11,23
1638,1929,842,34,8
1639,226,399,27,17
1640,1154,76,14,66
1641,49,661,28,30
1642,1603,291,7,40
1643,2475,655,33,86
1644,310,827,2,76
1645,139,175,20,32
1646,1174,248,26,13
1647,617,881,15,45
1648,1987,606,14,57
1649,848,354,7,76
1650,1998,890,11,53
1651,330,98,36,9
1652,2032,140,39,33
1653,1277,792,26,70
1654,1044,857,31,35
1655,1637,27,28,40
1656,167,135,1,5
1657,1618,310,1,34
1658,1869,330,34,67
1659,2328,189,22,77
1660,1173,352,8,31
1661,112,80,21,67
1662,1240,652,20,68
1663,184,362,37,42
1664,1394,438,13,53
1665,1729,197,3,90
1666,2198,497,14,49
1667,2214,205,14,8
1668,932,340,13,24
1669,1519,891,24,21
1670,2127,648,20,12
1671,2472,218,13,28
1672,1721,226,15,82
1673,83,93,7,81
1674,1408,292,7,5
1675,674,827,24,58
1676,1781,808,28,31
1677,2029,338,40,65
1678,508,38,24,30
1679,1960,337,13,75
1680,2426,612,36,64
1681,1560,102,33,82
1682,56,866,13,72
1683,1989,66,28,41
1684,1336,831,3,7
1685,86,252,1,38
1686,2457,4,6,82
1687,1992,629,33,83
1688,631,349,21,42
1689,673,197,8,47
1690,2071,324,36,46
1691,2238,360,21,30
1692,887,557,33,76
1693,1187,213,24,34
1694,1867,914,30,77
1695,1175,570,26,55
1696,308,426,39,61
1697,317,483,20,14
1698,813,778,13,87
1699,1387,537,3,5
1700,726,821,15,64
1701,105,840,20,39
1702,2376,470,9,75
1703,1861,133,22,84
1704,1599,496,10,60
1705,1335,609,11,38
1706,2440,481,39,42
1707,454,223,1,42
1708,1790,884,27,38
1709,1381,135,37,78
1710,1881,402,9,38
1711,2394,308,3,9
1712,1553,911,2,54
1713,2294,31,36,36
1714,751,883,39,29
1715,2475,305,11,4
1716,919,778,26,80
1717,1146,670,38,82
1718,620,112,7,29
1719,1044,111,32,82
1720,1451,44,37,29
1721,447,856,33,89
1722,1947,488,36,10
1723,1011,292,34,81
1724,672,122,7,10
1725,398,858,10,80
1726,1120,33,23,2
1727,2054,288,37,74
1728,648,281,13,23
1729,929,192,29,2
1730,1435,897,21,4
1731,1702,281,28,6
1732,1258,459,36,7
1733,1232,377,21,2
1734,461,720,30,2
1735,938,519,35,3
1736,1987,771,31,40
1737,1705,484,1,22
1738,890,431,2,14
1739,2498,685,2,38
1740,2196,498,40,9
1741,1887,665,7,44
1742,99,602,34,67
1743,1724,25,36,52
1744,289,351,10,3
1745,1626,690,10,24
1746,2000,6,35,57
1747,2438,663,1,6
1748,1059,398,17,62
1749,815,746,40,36
1750,2309,126,7,25
1751,1414,614,39,20
1752,41,19,16,16
1753,1810,374,31,7
1754,458,333,11,80
1755,1931,89,8,17
1756,1442,354,29,21
1757,2005,423,39,12
1758,842,713,15,77
1759,1247,117,18,80
1760,132,207,4,12
1761,2495,372,2,50
1762,1158,240,40,73
1763,1625,11,20,53
1764,1591,251,17,89
1765,2146,163,7,87
1766,1368,666,16,58
1767,1391,680,30,89
1768,616,97,40,33
1769,1437,736,14,44
1770,1893,47,25,70
1771,488,63,29,47
1772,2148,711,36,26
1773,1183,34,31,79
1774,638,788,14,62
1775,1150,523,12,58
1776,600,196,17,75
1777,1263,825,15,60
1778,1303,765,21,31
1779,1618,736,2,15
1780,687,134,29,84
1781,480,276,30,12
1782,862,66,4,40
1783,998,189,37,74
1784,1861,321,8,6
1785,701,455,2,76
1786,1823,731,24,68
1787,2384,38,33,48
1788,1206,203,23,85
1789,2353,26,19,4
1790,230,266,8,60
1791,2224,919,30,71
1792,576,274,22,50
1793,2370,282,34,31
1794,2479,40,36,32
1795,462,44,22,77
1796,2270,187,6,77
1797,1733,672,24,76
1798,1973,500,15,21
1799,2103,229,22,29
1800,1185,635,36,28
1801,20,130,29,22
1802,599,828,25,26
1803,2400,380,40,82
1804,1532,2,33,75
1805,634,356,27,23
1806,1238,844,21,53
1807,2188,503,12,32
1808,1736,240,7,11
1809,467,533,33,5
1810,1740,667,14,48
1811,2432,59,34,33
1812,352,476,4,66
1813,1058,67,9,90
1814,122,508,7,36
1815,2378,739,38,9
1816,996,512,18,20
1817,2271,514,5,75
1818,613,420,13,25
1819,2424,696,6,24
1820,163,676,21,76
1821,1263,260,16,51
1822,1651,649,2,9
1823,152,373,4,72
1824,728,601,32,33
1825,2351,635,17,85
1826,2474,477,9,64
1827,1127,755,8,57
1828,36,383,26,26
1829,488,178,1,17
1830,1554,186,16,70
1831,1122,495,1,20
1832,1979,253,40,43
1833,2072,867,13,89
1834,287,459,34,22
1835,17,424,29,17
1836,1471,329,22,51
1837,2380,294,36,19
1838,2304,138,15,68
1839,2075,105,27,14
1840,622,723,34,81
1841,555,2,12,54
1842,2461,817,33,58
1843,2465,378,27,27
1844,1034,171,35,18
1845,901,491,16,83
1846,866,698,33,21
1847,1420,52,39,23
1848,78,750,15,23
1849,2301,752,2,30
1850,1142,615,36,39
1851,1834,1,26,32
1852,192,761,20,19
1853,1211,259,13,36
1854,926,399,29,44
1855,1935,567,22,21
1856,2020,246,29,89
1857,1229,595,40,44
1858,554,105,6,67
1859,2091,234,4,43
1860,1484,218,40,72
1861,1911,73,19,80
1862,834,672,21,74
1863,1065,534,12,32
1864,151,829,24,89
1865,122,162,4,26
1866,1681,268,30,86
1867,2237,263,27,45
1868,1506,855,28,80
1869,13,156,21,10
1870,1497,866,24,49
1871,2060,434,40,68
1872,495,888,6,43
1873,815,883,11,76
1874,1298,336,13,89
1875,243,851,3,11
1876,819,809,20,13
1877,2343,750,13,59
1878,1469,674,33,89
1879,274,373,13,26
1880,2354,319,18,89
1881,1185,574,39,62
1882,634,826,21,74
1883,1770,147,17,77
1884,643,887,36,38
1885,1480,549,34,69
1886,2021,749,39,25
1887,2418,879,40,7
1888,1547,630,20,24
1889,476,846,7,90
1890,990,355,39,12
1891,1074,330,6,75
1892,1071,576,8,66
1893,944,702,40,32
1894,501,573,10,4
1895,196,416,2,21
1896,1474,475,30,74
1897,1567,485,7,27
1898,171,22,23,30
1899,1561,548,40,12
1900,5,333,31,50
1901,170,419,15,58
1902,702,816,37,76
1903,107,190,25,43
1904,1151,518,14,6
1905,506,403,20,35
1906,316,781,10,87
1907,1963,410,30,52
1908,1766,560,33,7
1909,1895,333,26,52
1910,2178,484,39,46
1911,1254,55,10,9
1912,1295,830,32,15
1913,2128,478,16,44
1914,2170,316,30,29
1915,1784,731,34,43
1916,1950,909,19,20
1917,1259,751,21,59
1918,1891,280,27,56
1919,1236,365,9,2
1920,1118,211,16,74
1921,632,847,3,35
1922,1410,699,6,59
1923,1461,709,12,5
1924,663,422,22,65
1925,2176,271,40,82
1926,2135,207,5,89
1927,772,899,6,48
1928,2026,267,20,88
1929,776,746,17,82
1930,147,677,5,46
1931,2357,497,37,53
1932,1953,453,31,11
1933,1211,361,39,79
1934,2204,265,1,59
1935,994,137,25,37
1936,356,680,19,48
1937,2277,521,21,46
1938,1976,105,20,27
1939,597,508,21,70
1940,1380,589,30,22
1941,2096,647,33,5
1942,537,443,35,19
1943,586,388,31,52
1944,624,875,32,45
1945,975,645,13,67
1946,75,679,11,70
1947,302,82,27,64
1948,298,204,18,74
1949,265,548,9,7
1950,1361,524,13,45
1951,1881,501,3,73
1952,219,390,15,58
1953,1685,569,31,26
1954,809,687,2,52
1955,1534,502,21,45
1956,2017,449,6,87
1957,2205,660,33,22
1958,1208,323,35,35
1959,543,165,15,87
1960,1506,717,10,83
1961,538,594,11,51
1962,2012,262,8,30
1963,1744,689,4,8
1964,1295,429,31,60
1965,2311,640,8,78
1966,1917,10,10,26
1967,115,218,6,44
1968,2470,417,31,41
1969,2144,654,36,43
1970,805,662,37,30
1971,943,556,6,55
1972,904,669,17,21
1973,1049,376,20,69
1974,2409,390,27,44
1975,1207,362,39,84
1976,2006,702,15,47
1977,1231,684,14,9
1978,1738,423,12,27
1979,1969,8,9,65
1980,2046,113,11,66
1981,354,363,20,75
1982,1691,697,38,8
1983,2240,75,17,51
1984,1399,763,40,81
1985,2031,320,39,35
1986,1003,824,38,65
1987,2245,144,28,60
1988,2271,671,27,19
1989,950,701,7,20
1990,1275,340,26,69
1991,1840,612,28,47
1992,372,875,7,79
1993,2384,329,18,37
1994,221,715,21,21
1995,733,222,5,61
1996,244,389,25,5
1997,1494,594,25,5
1998,1099,803,17,56
1999,1695,54,33,58
2000,114,126,39,16
2001,1198,552,33,11
2002,107,221,19,24
2003,366,38,14,41
2004,325,52,12,50
2005,467,221,38,76
2006,154,707,23,36
2007,640,312,18,52
2008,620,76,32,60
2009,726,175,30,73
2010,1236,66,12,43
2011,2425,548,11,30
2012,595,30,34,1
2013,1683,158,19,78
2014,1260,713,26,35
2015,1129,237,24,4
2016,1893,297,21,6
2017,2483,223,30,27
2018,1720,751,3,45
2019,1450,814,38,12
2020,1901,643,25,3
2021,89,341,37,38
2022,1637,229,22,38
2023,2168,356,20,3
2024,1046,31,25,57
2025,2266,454,28,57
2026,902,590,27,24
2027,2200,407,38,33
2028,1802,887,1,8
2029,610,293,37,45
2030,1808,416,20,17
2031,2487,887,12,85
2032,313,542,4,38
2033,482,89,38,35
2034,1716,780,15,62
2035,945,660,17,33
2036,1691,446,36,54
2037,826,41,10,42
2038,780,45,8,3
2039,667,407,27,5
2040,1244,851,33,22
2041,519,901,26,63
2042,879,714,14,68
2043,2108,854,32,5
2044,2469,390,40,12
2045,572,183,11,16
2046,664,848,32,64
2047,1381,568,17,20
2048,590,154,20,22
2049,887,555,20,8
2050,203,596,2,74
2051,2107,751,32,34
2052,1545,537,39,60
2053,702,535,16,3
2054,1909,236,7,34
2055,1419,44,36,87
2056,1494,843,5,51
2057,1820,118,24,65
2058,1101,167,15,13
2059,563,523,29,21
2060,199,82,31,73
2061,2436,29,27,80
2062,1582,828,19,10
2063,137,99,2,53
2064,1741,749,33,24
2065,2261,897,35,53
2066,1878,420,23,74
2067,362,596,14,81
2068,46,476,30,22
2069,86,556,9,85
2070,1803,15,18,86
2071,1915,545,27,3
2072,1644,432,20,77
2073,430,88,28,31
2074,2388,210,27,83
2075,2074,683,29,35
2076,2308,330,29,68
2077,1255,464,6,63
2078,2425,357,10,54
2079,2424,379,5,29
2080,2373,502,3,75
2081,1542,338,35,66
2082,63,46,13,33
2083,2061,198,31,68
2084,491,51,2,77
2085,254,166,6,78
2086,147,228,11,37
2087,584,693,22,3
2088,1293,546,4,79
2089,2017,830,19,3
2090,2239,339,10,44
2091,1717,806,7,2
2092,377,38,35,3
2093,1399,705,17,67
2094,1477,649,17,49
2095,1883,874,31,75
2096,2284,417,36,40
2097,2018,207,1,49
2098,1667,292,20,18
2099,2135,16,40,58
2100,969,898,16,56
2101,288,72,19,55
2102,804,269,10,39
2103,662,344,17,5
2104,1207,623,27,83
2105,717,912,30,77
2106,1597,510,20,6
2107,702,78,28,6
2108,2295,67,15,1
2109,493,42,17,5
2110,81,526,32,83
2111,1390,485,15,42
2112,425,724,34,87
2113,121,886,4,56
2114,2485,707,37,33
2115,555,656,35,45
2116,449,130,32,59
2117,766,611,10,84
2118,1704,117,13,33
2119,418,667,8,29
2120,354,170,25,1
2121,1243,771,11,10
2122,243,142,11,66
2123,2343,260,9,5
2124,2338,206,27,37
2125,2465,690,33,48
2126,2052,88,13,44
2127,2326,270,26,56
2128,499,418,38,66
2129,285,131,17,37
2130,363,144,40,46
2131,934,522,7,41
2132,131,354,21,66
2133,761,341,3,8
2134,454,876,31,7
2135,2354,140,34,37
2136,1405,16,23,54
2137,1140,317,21,10
2138,2360,190,18,40
2139,1394,648,11,11
2140,1436,723,10,44
2141,2325,395,18,27
2142,1320,648,28,69
2143,762,285,22,14
2144,2171,771,38,15
2145,1939,257,28,84
2146,1721,128,13,78
2147,443,378,6,58
2148,934,882,33,44
2149,1094,720,33,60
2150,1129,503,35,23
2151,775,666,8,17
2152,1416,753,8,44
2153,1640,256,29,20
2154,955,874,6,29
2155,2124,157,4,73
2156,1380,111,38,1
2157,16,157,3,55
2158,2494,408,38,18
2159,189,879,35,39
2160,878,781,39,6
2161,2262,407,2,12
2162,1949,463,3,14
2163,98,360,4,68
2164,1807,689,9,30
2165,412,235,10,48
2166,270,709,33,83
2167,1704,891,11,33
2168,1562,437,7,4
2169,231,158,19,73
2170,959,777,13,41
2171,925,677,39,3
2172,778,574,26,34
2173,2031,221,22,66
2174,1709,389,2,45
2175,603,844,39,25
2176,1844,42,26,33
2177,325,730,7,2
2178,916,584,40,61
2179,1094,145,35,28
2180,1283,81,38,40
2181,1527,173,39,21
2182,2006,171,33,42
2183,1047,198,35,64
2184,1258,657,25,48
2185,2165,866,30,32
2186,1706,434,16,2
2187,2372,897,5,39
2188,300,514,35,18
2189,1346,706,27,26
2190,926,290,16,26
2191,262,13,28,30
2192,560,75,9,13
2193,217,824,18,33
2194,242,364,9,59
2195,2151,733,38,11
2196,2496,444,40,88
2197,1475,700,10,78
2198,1837,541,1,16
2199,439,453,23,2
2200,1220,474,4,81
2201,226,824,2,43
2202,771,774,7,70
2203,930,1,13,18
2204,1916,597,29,7
2205,1573,367,5,39
2206,1850,23,14,75
2207,1429,166,9,16
2208,1006,749,8,64
2209,1013,887,11,29
2210,1246,718,26,25
2211,901,211,10,5
2212,448,183,21,40
2213,1656,141,37,3
2214,647,556,28,55
2215,224,285,35,88
2216,1465,867,24,17
2217,2,766,22,17
2218,927,106,4,12
2219,1667,538,39,36
2220,2147,86,38,67
2221,1335,846,26,19
2222,70,155,20,72
2223,768,526,37,38
2224,1273,125,1,65
2225,554,168,39,58
2226,1596,815,3,71
2227,924,377,17,72
2228,531,798,14,9
2229,1835,722,37,11
2230,2220,410,5,18
2231,1142,868,1,33
2232,886,294,34,46
2233,2477,700,2,81
2234,1159,482,33,49
2235,2068,107,2,25
2236,2425,834,10,79
2237,1900,764,24,66
2238,813,850,12,69
2239,453,698,21,23
2240,1055,862,10,45
2241,12,334,31,40
2242,486,681,25,74
2243,1201,21,37,31
2244,2210,132,15,44
2245,1348,365,3,60
2246,2288,173,2,59
2247,655,718,2,63
2248,1259,499,15,17
2249,1108,109,37,50
2250,2468,735,29,83
2251,1854,827,18,82
2252,1666,545,34,39
2253,2132,163,35,34
2254,1621,664,32,56
2255,216,496,5,1
2256,2237,322,29,37
2257,2415,17,6,68
2258,92,1,14,85
2259,415,548,23,47
2260,1866,215,33,63
2261,1275,213,36,46
2262,262,259,40,7
2263,341,428,1,64
2264,2433,563,31,89
2265,1041,6,11,7
2266,1606,422,38,9
2267,1979,465,9,89
2268,1632,774,28,75
2269,2108,183,15,42
2270,731,391,24,37
2271,646,436,30,75
2272,1566,109,30,29
2273,7,828,29,10
2274,124,215,37,73
2275,965,557,9,60
2276,1301,28,35,50
2277,2307,336,15,78
2278,133,630,39,41
2279,1655,102,32,77
2280,1299,278,11,12
2281,1430,141,39,87
2282,2218,615,23,2
2283,640,596,14,6
2284,2173,438,16,7
2285,1039,869,5,23
2286,1133,368,29,47
2287,619,4,33,74
2288,278,833,2,2
2289,899,42,38,42
2290,1152,169,15,84
2291,288,463,17,19
2292,1103,471,6,57
2293,1254,219,39,18
2294,1031,760,15,26
2295,925,378,30,32
2296,451,336,33,1
2297,2464,121,6,29
2298,2499,618,3,23
2299,1123,674,3,9
2300,764,425,8,13
2301,775,61,7,35
2302,485,536,18,33
2303,943,683,29,45
2304,1761,604,27,52
2305,837,440,6,14
2306,2243,742,35,2
2307,320,441,7,42
2308,213,766,29,32
2309,435,635,12,74
2310,1789,455,37,10
2311,23,569,14,3
2312,1867,351,8,88
2313,1940,281,15,90
2314,498,423,13,79
2315,1717,615,20,82
2316,1559,365,40,48
2317,2024,246,29,65
2318,1114,352,38,32
2319,1273,892,40,64
2320,1160,570,20,65
2321,1619,882,35,60
2322,445,635,19,85
2323,1319,792,19,16
2324,1273,109,32,24
2325,1290,348,24,41
2326,1332,805,33,65
2327,1956,823,35,4
2328,1825,128,14,54
2329,1129,304,20,90
2330,1358,393,3,71
2331,2081,494,35,46
2332,2132,823,32,24
2333,1620,138,24,5
2334,1693,849,7,20
2335,432,645,2,11
2336,2423,418,14,42
2337,2072,71,25,62
2338,1212,327,22,84
2339,1337,320,28,56
2340,2061,793,20,36
2341,2374,175,6,61
2342,444,210,21,30
2343,155,266,16,38
2344,599,151,25,63
2345,905,298,28,19
2346,1167,588,21,37
2347,376,186,8,53
2348,2085,484,6,42
2349,1437,625,32,22
2350,1747,119,5,30
2351,132,610,16,5
2352,456,667,30,31
2353,2497,860,35,26
2354,1897,896,17,30
2355,1727,463,12,27
2356,1359,838,30,90
2357,2158,112,5,53
2358,1705,8,8,26
2359,1319,225,31,4
2360,647,294,18,8
2361,668,21,15,39
2362,227,749,24,8
2363,2298,620,15,4
2364,982,197,8,44
2365,1710,538,11,51
2366,932,476,36,5
2367,1492,374,39,64
2368,1200,299,11,22
2369,246,115,26,33
2370,1858,658,2,72
2371,20,375,22,35
2372,1124,888,19,48
2373,704,733,16,65
2374,2421,25,29,40
2375,2035,431,3,28
2376,329,190,17,13
2377,515,111,8,66
2378,1051,271,27,73
2379,2028,582,18,17
2380,1131,86,36,48
2381,2377,278,38,48
2382,102,52,28,78
2383,2042,278,29,18
2384,2296,21,1,80
2385,1798,823,32,90
2386,2209,343,35,34
2387,1090,216,7,74
2388,1928,785,14,24
2389,521,861,8,24
2390,773,379,2,5
2391,1361,473,22,17
2392,911,27,6,86
2393,1598,585,26,8
2394,1376,493,32,19
2395,1597,332,6,38
2396,1353,40,36,89
2397,248,879,39,1
2398,1374,23,38,8
2399,2195,567,4,12
2400,1592,324,18,65
2401,1892,374,36,41
2402,2408,772,33,51
2403,755,797,40,7
2404,979,701,13,81
2405,520,9,37,89
2406,550,72,21,28
2407,499,782,12,72
2408,647,736,6,55
2409,107,514,4,19
2410,2305,602,27,81
2411,930,692,5,52
2412,1256,234,38,11
2413,748,229,23,55
2414,2396,642,8,42
2415,166,253,33,79
2416,5,133,4,84
2417,230,605,20,21
2418,987,246,4,87
2419,1149,560,23,3
2420,404,705,18,31
2421,1882,3,11,88
2422,913,895,16,71
2423,2026,110,16,39
2424,1594,266,27,35
2425,215,340,12,38
2426,1430,835,31,18
2427,1323,163,6,34
2428,2447,744,27,75
2429,2035,153,13,5
2430,1037,861,26,89
2431,771,683,37,65
2432,1367,595,34,34
2433,402,499,24,46
2434,2121,537,30,76
2435,1059,321,34,37
2436,1154,500,19,25
2437,174,567,24,87
2438,2061,846,12,80
2439,2434,253,1,74
2440,715,705,29,27
2441,455,546,1,8
2442,213,611,18,50
2443,2423,838,19,49
2444,35,272,7,51
2445,610,606,36,51
2446,952,686,8,18
2447,1306,749,15,47
2448,1897,585,20,89
2449,1954,375,34,51
2450,1962,304,17,10
2451,1770,273,18,1
2452,1960,274,18,4
2453,2226,840,25,50
2454,1535,34,6,47
2455,2438,701,28,90
2456,2204,833,30,30
2457,643,731,1,7
2458,1432,129,24,16
2459,358,356,37,47
2460,607,96,6,72
2461,606,88,24,28
2462,343,200,2,62
2463,16,766,32,71
2464,655,150,33,38
2465,1179,144,5,31
2466,860,409,32,86
2467,1507,10,7,57
2468,452,23,37,52
2469,1548,595,37,25
2470,22,836,2,71
2471,2081,153,25,77
2472,1811,263,23,38
2473,493,5,30,70
2474,1320,363,20,5
2475,1396,455,30,41
2476,704,195,2,37
2477,441,225,17,32
2478,2485,380,20,59
2479,55,416,6,68
2480,1067,901,22,43
2481,1568,571,1,86
2482,1828,438,12,59
2483,472,434,11,8
2484,652,39,17,59
2485,1110,910,37,39
2486,2347,133,26,17
2487,290,19,33,66
2488,359,366,25,80
2489,1658,731,3,39
2490,1103,365,26,52
2491,1061,15,11,69
2492,1221,1,3,74
2493,2408,810,20,9
