GoalID,MatchID,PlayerID,TeamID,Minute
1289,2112,474,3,72
1290,902,851,23,32
1291,2272,410,28,15
1292,1080,601,39,62
1293,1627,234,13,51
1294,213,30,39,12
1295,696,903,19,5
1296,2024,853,14,76
1297,1755,307,24,85
1298,1667,78,27,58
1299,1858,536,33,46
1300,1684,837,21,42
1301,2059,217,21,45
1302,2309,804,13,58
1303,2118,366,16,7
1304,1066,350,31,46
1305,1206,622,2,56
1306,866,557,21,49
1307,663,597,32,53
1308,1399,651,1,77
1309,1927,262,13,86
1310,1442,136,14,84
1311,2049,249,9,77
1312,2499,276,7,33
1313,34,366,35,15
1314,692,112,25,56
1315,2017,292,37,13
1316,2364,429,1,69
1317,768,496,6,49
1318,1920,630,2,59
1319,1577,678,15,71
1320,284,420,8,35
1321,913,279,21,59
1322,1276,476,7,64
1323,1805,430,10,37
1324,2396,107,25,87
1325,1018,241,35,62
1326,1032,32,3,12
1327,2042,493,25,71
1328,123,302,18,84
1329,2209,21,32,40
1330,303,840,14,10
1331,1345,864,4,28
1332,464,909,4,37
1333,1080,814,30,88
1334,621,220,15,46
1335,1727,273,23,82
1336,1836,90,39,50
1337,2484,731,13,8
1338,1800,721,27,17
1339,223,845,31,85
1340,115,171,31,3
1341,1232,101,26,66
1342,246,260,19,67
1343,1834,371,16,76
1344,604,288,24,43
1345,2316,725,5,12
1346,1078,422,30,19
1347,46,228,2,90
1348,1655,175,6,29
1349,916,673,11,52
1350,2167,504,35,12
1351,1200,397,9,19
1352,82,830,19,48
1353,283,442,8,69
1354,33,370,35,12
1355,1357,384,15,47
1356,2402,22,3,10
1357,595,845,30,76
1358,2191,73,35,38
1359,2137,760,40,2
1360,132,798,2,79
1361,447,663,35,12
1362,252,289,10,63
1363,1765,389,24,46
1364,1414,619,1,24
1365,1406,871,35,1
1366,1047,369,33,84
1367,1563,795,12,58
1368,593,911,13,76
1369,1934,530,9,43
1370,940,779,34,71
1371,255,227,20,53
1372,1097,776,22,39
1373,2069,799,12,55
1374,2052,419,37,57
1375,2348,152,25,59
1376,40,21,1,71
1377,1837,137,18,17
1378,2133,840,18,81
1379,287,813,29,80
1380,2091,375,2,77
1381,880,391,34,72
1382,1998,813,1,49
1383,218,309,4,3
1384,2459,453,4,45
1385,484,117,29,48
1386,1459,394,30,64
1387,2143,430,18,67
1388,778,643,24,30
1389,1403,146,22,90
1390,1658,916,12,70
1391,1401,632,27,26
1392,470,802,19,9
1393,1730,774,39,80
1394,2204,727,37,74
1395,1462,134,1,71
1396,2277,717,1,70
1397,1924,563,13,71
1398,540,793,12,16
1399,1969,232,29,23
1400,558,662,15,6
1401,144,599,18,55
1402,1334,130,33,19
1403,701,113,11,60
1404,2415,99,9,88
1405,2397,407,17,39
1406,452,245,20,77
1407,619,606,30,25
1408,345,123,31,12
1409,508,654,33,64
1410,820,412,16,22
1411,2201,428,26,9
1412,1801,51,16,5
1413,2476,155,21,50
1414,9,199,11,25
1415,300,1,7,26
1416,1681,765,19,84
1417,1571,301,13,77
1418,651,707,14,13
1419,1230,702,17,41
1420,1513,230,26,62
1421,1941,898,33,49
1422,859,573,26,48
1423,728,726,22,8
1424,1051,99,15,57
1425,1622,542,38,63
1426,986,300,11,28
1427,259,322,19,54
1428,2017,442,5,80
1429,1543,529,37,6
1430,22,166,20,55
1431,727,115,3,46
1432,1836,433,16,12
1433,413,858,6,39
1434,904,161,10,89
1435,1000,379,9,40
1436,811,106,24,82
1437,1097,727,12,34
1438,2137,150,39,28
1439,2282,341,21,8
1440,1828,355,39,17
1441,963,576,26,49
1442,202,60,32,25
1443,1990,80,16,81
1444,720,807,20,82
1445,694,742,30,20
1446,2388,699,18,23
1447,245,664,17,13
1448,681,676,13,34
1449,1973,482,23,15
1450,318,494,36,83
1451,1847,792,13,10
1452,293,836,1,72
1453,616,867,36,76
1454,1326,806,8,83
1455,2097,81,15,80
1456,1004,865,2,9
1457,596,540,28,35
1458,1689,618,36,75
1459,1517,689,27,72
1460,1574,233,11,80
1461,681,277,38,44
1462,1055,861,38,78
1463,1043,412,32,27
1464,665,674,34,74
1465,2406,799,12,73
1466,1853,469,11,88
1467,814,554,34,84
1468,1998,50,15,89
1469,916,302,15,52
1470,742,688,22,48
1471,2037,541,6,72
1472,259,221,9,83
1473,216,390,24,65
1474,492,4,3,85
1475,1394,14,15,2
1476,2262,186,3,74
1477,2158,289,5,5
1478,290,410,24,46
1479,838,576,27,32
1480,764,113,15,6
1481,773,829,30,87
1482,519,140,23,41
1483,820,304,10,46
1484,408,237,18,51
1485,2283,808,39,41
1486,612,603,1,8
1487,223,481,38,88
1488,2383,818,35,82
1489,1359,671,30,18
1490,749,665,18,4
1491,1772,597,8,79
1492,2410,297,29,22
1493,2055,458,20,54
1494,1933,774,12,38
1495,538,765,39,64
1496,1978,60,31,90
1497,2101,566,31,28
1498,772,159,39,43
1499,491,182,25,24
1500,2091,920,26,36
1501,2449,676,35,29
1502,1273,24,24,23
1503,172,14,21,58
1504,2282,777,32,7
1505,2439,363,16,52
1506,673,403,2,88
1507,2155,2,4,63
1508,1491,596,26,10
1509,110,682,22,19
1510,1364,468,30,24
1511,476,663,18,19
1512,1688,147,19,76
1513,2194,461,28,16
1514,1503,161,24,84
1515,2238,474,26,56
1516,670,512,39,16
1517,2154,410,22,34
1518,2078,232,25,75
1519,1520,586,32,1
1520,776,710,13,59
1521,998,294,14,67
1522,963,318,18,33
1523,350,727,4,58
1524,2263,592,6,32
1525,802,653,27,88
1526,1069,615,28,16
1527,2427,549,29,54
1528,1272,713,3,38
1529,641,230,23,84
1530,2351,873,30,2
1531,923,787,7,35
1532,368,736,40,49
1533,2125,661,31,1
1534,1006,408,30,11
1535,58,906,34,79
1536,1114,831,5,4
1537,632,244,13,38
1538,2046,787,6,73
1539,2150,49,3,60
1540,1174,222,11,63
1541,100,659,29,15
1542,587,133,29,66
1543,1590,627,5,45
1544,2102,75,33,78
1545,252,369,25,29
1546,661,701,37,67
1547,632,294,16,35
1548,669,633,17,87
1549,1525,170,19,47
1550,97,238,25,25
1551,1436,884,36,62
1552,204,89,22,37
1553,2253,493,13,22
1554,2053,354,19,6
1555,71,821,25,22
1556,2331,238,28,35
1557,1865,595,20,60
1558,1446,318,10,39
1559,2110,90,4,90
1560,1095,591,28,4
1561,2489,372,16,29
1562,881,739,32,73
1563,2318,309,8,77
1564,2207,129,6,45
1565,1293,217,19,63
1566,1368,21,34,90
1567,1949,851,26,50
1568,935,790,8,65
1569,2434,739,23,88
1570,1020,626,31,6
1571,494,309,23,45
1572,1520,647,27,58
1573,965,896,12,32
1574,1812,706,3,9
1575,2318,80,23,11
1576,2270,663,36,86
1577,1717,559,14,44
1578,829,858,40,75
1579,944,757,13,63
1580,1712,484,15,80
1581,690,181,3,74
1582,1154,669,29,50
1583,24,178,19,63
1584,613,879,28,11
1585,1045,771,37,12
1586,1363,384,13,47
1587,2059,149,23,39
1588,495,268,7,42
1589,1001,489,5,15
1590,1381,106,24,30
1591,440,116,16,41
1592,1302,86,5,47
1593,839,290,35,34
1594,2326,27,32,73
1595,1971,426,38,30
1596,2269,523,32,68
1597,1482,58,33,62
1598,431,830,5,63
1599,518,754,10,44
1600,309,365,3,24
1601,1680,867,31,50
1602,1154,543,16,17
1603,2046,616,15,53
1604,452,637,9,22
1605,166,740,30,41
1606,847,300,22,3
1607,707,22,33,51
1608,1647,499,11,32
1609,1600,306,26,36
1610,391,337,37,31
1611,1647,610,37,87
1612,365,510,22,55
1613,2143,620,39,57
1614,1228,745,31,21
1615,551,863,16,80
1616,563,68,17,86
1617,943,847,7,27
1618,661,229,29,66
1619,2050,298,26,25
1620,2375,444,14,62
1621,2453,722,32,7
1622,1838,793,28,46
1623,142,31,12,83
1624,345,127,6,72
1625,2453,191,2,14
1626,1703,912,16,63
1627,2449,575,13,59
1628,430,344,13,60
1629,2302,393,40,17
1630,525,565,31,69
1631,269,763,3,38
1632,192,540,11,65
1633,238,788,18,2
1634,2092,304,40,24
1635,2415,393,3,16
1636,791,667,17,66
1637,1985,422,15,53
1638,266,185,33,42
1639,950,524,1,70
1640,1111,25,30,48
1641,1520,362,10,26
1642,1923,705,18,35
1643,1653,775,33,10
1644,784,263,37,79
1645,906,123,12,34
1646,115,225,7,68
1647,824,266,29,62
1648,1386,113,22,7
1649,520,561,5,26
1650,497,851,27,72
1651,2189,378,15,80
1652,719,16,18,26
1653,916,599,2,38
1654,2127,806,22,86
1655,2132,835,34,29
1656,1834,205,32,16
1657,453,488,19,33
1658,1446,141,36,69
1659,634,478,2,31
1660,1808,385,20,46
1661,883,277,38,86
1662,2307,891,18,87
1663,1313,109,10,3
1664,868,148,29,28
1665,1811,238,38,74
1666,896,417,33,71
1667,86,205,31,40
1668,629,474,14,57
1669,1192,29,20,56
1670,133,37,20,55
1671,1555,880,27,42
1672,954,135,35,34
1673,357,319,9,17
1674,465,891,3,83
1675,43,35,40,59
1676,841,506,34,35
1677,1500,364,36,44
1678,1055,887,15,11
1679,531,761,39,72
1680,1733,72,5,64
1681,1341,157,38,77
1682,2345,56,6,15
1683,4,313,10,11
1684,1949,206,11,88
1685,1645,605,20,60
1686,214,394,18,79
1687,2109,556,3,14
1688,2149,482,20,31
1689,177,434,37,45
1690,2357,131,32,18
1691,1356,887,29,43
1692,226,344,33,34
1693,1875,275,7,53
1694,494,380,20,56
1695,1492,446,1,70
1696,1185,392,36,61
1697,1340,612,11,67
1698,1662,852,34,33
1699,1933,85,17,15
1700,610,490,7,22
1701,920,444,10,39
1702,2372,746,7,8
1703,1551,560,25,11
1704,169,903,10,41
1705,1205,904,24,77
1706,921,45,10,8
1707,780,670,15,83
1708,670,536,8,42
1709,2259,475,36,77
1710,1526,147,32,9
1711,939,227,25,47
1712,1575,106,4,41
1713,114,715,36,46
1714,835,758,2,81
1715,1110,823,23,35
1716,2360,705,35,32
1717,1125,99,8,67
1718,595,206,3,81
1719,460,369,38,89
1720,2214,122,35,15
1721,489,64,10,52
1722,1210,631,30,73
1723,559,763,10,41
1724,1491,476,19,65
1725,2426,13,19,61
1726,1812,381,20,57
1727,755,351,13,43
1728,472,341,4,60
1729,1363,838,28,22
1730,1786,524,15,8
1731,1038,796,12,90
1732,1111,853,2,23
1733,966,587,19,28
1734,23,463,9,76
1735,137,813,12,63
1736,333,756,11,21
1737,5,3,26,41
1738,846,920,37,30
1739,2362,609,2,73
1740,1262,420,27,33
1741,1835,52,39,16
1742,1017,238,26,6
1743,19,48,29,75
1744,1893,213,17,72
1745,2095,608,11,40
1746,75,59,4,24
1747,807,762,15,80
1748,1151,692,33,47
1749,2385,75,25,24
1750,2345,381,32,5
1751,2183,442,6,12
1752,1878,308,30,45
1753,1610,554,27,52
1754,932,440,21,71
1755,1032,834,37,35
1756,1805,394,21,66
1757,2067,431,33,30
1758,149,241,6,4
1759,1413,359,36,68
1760,517,787,4,75
1761,390,43,29,18
1762,269,670,11,40
1763,46,414,19,25
1764,1024,217,37,70
1765,1273,820,28,90
1766,833,521,31,17
1767,613,643,26,40
1768,61,199,34,38
1769,1859,248,11,17
1770,1913,736,12,42
1771,854,556,11,61
1772,1955,579,32,57
1773,754,182,3,58
1774,1704,565,39,50
1775,846,566,13,16
1776,384,884,31,62
1777,69,244,13,9
1778,515,241,30,23
1779,1624,470,7,29
1780,1562,434,26,57
1781,1963,741,24,74
1782,1525,294,15,89
1783,1268,128,9,59
1784,197,824,21,88
1785,888,84,13,28
1786,777,663,26,53
1787,1948,378,30,80
1788,1450,225,29,37
1789,53,140,21,70
1790,283,489,14,10
1791,293,577,5,79
1792,2114,642,11,74
1793,693,47,8,32
1794,47,324,29,78
1795,749,797,3,40
1796,1324,734,39,65
1797,678,608,2,42
1798,528,900,31,25
1799,746,206,32,21
1800,1569,636,30,20
1801,2259,784,23,5
1802,1807,786,4,62
1803,1826,819,37,32
1804,169,73,4,89
1805,218,522,6,59
1806,1623,603,24,39
1807,1382,826,20,14
1808,1924,311,20,77
1809,1720,751,36,38
1810,2215,785,15,26
1811,585,311,27,82
1812,691,496,16,74
1813,1402,371,5,35
1814,552,253,14,61
1815,1659,580,5,58
1816,1054,136,5,16
1817,1745,668,29,38
1818,318,398,25,85
1819,226,401,11,12
1820,1054,264,10,51
1821,968,670,40,29
1822,2231,465,40,37
1823,970,353,10,24
1824,1314,609,8,33
1825,2215,605,18,26
1826,666,625,12,32
1827,1000,778,24,42
1828,290,299,23,9
1829,1882,919,5,37
1830,1041,240,32,22
1831,472,563,16,70
1832,41,48,15,52
1833,1338,425,25,43
1834,1913,680,2,45
1835,2455,527,5,54
1836,63,788,32,28
1837,788,14,5,31
1838,1170,621,10,35
1839,140,141,16,82
1840,2260,100,39,39
1841,1262,373,7,14
1842,1963,612,23,25
1843,324,91,13,7
1844,285,199,20,18
1845,1432,225,6,26
1846,1228,694,18,54
1847,1585,855,16,55
1848,2244,207,12,23
1849,1298,834,11,62
1850,741,667,13,12
1851,858,677,37,89
1852,311,282,15,27
1853,1630,886,14,90
1854,311,404,10,28
1855,683,2,24,19
1856,215,302,31,57
1857,2472,857,34,21
1858,2232,918,24,89
1859,23,570,29,76
1860,1628,665,32,3
1861,533,316,32,44
1862,2141,680,6,81
1863,2250,129,34,81
1864,626,63,2,78
1865,2452,219,22,21
1866,394,243,38,7
1867,1818,243,37,59
1868,1997,626,32,30
1869,101,292,9,65
1870,88,21,17,11
1871,52,560,29,12
1872,1422,115,22,35
1873,1419,440,31,4
1874,1981,507,28,89
1875,1663,772,31,75
1876,546,914,28,18
1877,1351,282,11,42
1878,1503,129,28,67
1879,1852,110,17,12
1880,1268,744,18,37
1881,1193,256,8,9
1882,1380,657,31,14
1883,1566,791,21,55
1884,220,324,5,70
1885,1327,702,6,20
1886,1029,391,34,30
1887,2199,256,6,46
1888,67,123,31,30
1889,237,351,31,40
1890,2419,279,9,41
1891,1000,677,12,79
1892,71,71,9,66
1893,1863,697,34,23
1894,194,111,13,44
1895,680,609,39,62
1896,1923,179,39,7
1897,1532,817,12,43
1898,2330,620,33,32
1899,392,730,6,62
1900,2280,235,17,55
1901,491,833,20,50
1902,2144,48,28,24
1903,1339,414,20,45
1904,1922,127,38,24
1905,1739,379,30,42
1906,1927,157,10,44
1907,2305,247,12,90
1908,810,568,37,20
1909,898,835,17,51
1910,194,96,28,31
1911,1465,17,32,39
1912,1763,37,26,10
1913,1477,97,4,14
1914,561,84,33,79
1915,2416,501,31,37
1916,1497,788,38,71
1917,1144,132,37,34
1918,930,800,22,39
1919,1497,523,4,22
1920,638,520,37,26
1921,1361,76,12,22
1922,1641,816,11,62
1923,887,753,28,13
1924,1877,874,21,75
1925,402,262,4,46
1926,609,808,25,14
1927,496,821,39,22
1928,1439,165,14,47
1929,231,745,37,48
1930,203,644,5,9
1931,2197,717,23,75
1932,1993,259,39,18
1933,1367,122,35,32
1934,967,284,21,13
1935,1816,189,36,79
1936,1689,796,20,85
1937,1866,625,9,5
1938,1372,850,4,31
1939,1215,714,9,12
1940,2398,891,37,57
1941,1744,479,14,8
1942,1510,194,9,85
1943,5,671,33,1
1944,1716,538,19,78
1945,2381,558,2,40
1946,2057,51,30,78
1947,363,808,36,70
1948,1774,93,16,35
1949,586,9,21,78
1950,2318,83,28,49
1951,36,680,30,64
1952,394,817,4,61
1953,2292,11,5,36
1954,123,32,22,76
1955,1225,96,35,63
1956,1933,240,16,38
1957,678,164,35,73
1958,1288,255,40,70
1959,1786,27,12,26
1960,1574,496,40,39
1961,1193,795,4,15
1962,151,707,4,20
1963,238,643,27,48
1964,1002,195,16,10
1965,1825,320,7,71
1966,1069,391,17,49
1967,2209,620,10,55
1968,2316,497,28,85
1969,2491,657,24,51
1970,1073,266,16,80
1971,220,150,2,18
1972,1730,902,28,72
1973,1289,700,8,5
1974,2300,160,30,8
1975,2016,311,30,54
1976,1989,387,32,79
1977,795,632,2,47
1978,489,795,31,11
1979,1296,516,14,18
1980,1957,55,33,65
1981,1609,668,32,12
1982,198,365,34,74
1983,2229,135,15,8
1984,838,371,21,26
1985,1807,781,15,26
1986,172,167,13,3
1987,297,215,20,14
1988,1315,802,17,21
1989,2268,26,35,11
1990,728,457,23,60
1991,1706,900,36,42
1992,267,895,22,31
1993,1571,669,14,53
1994,1147,244,36,34
1995,2495,453,10,16
1996,1286,528,28,15
1997,1359,773,36,77
1998,1874,312,11,34
1999,1693,589,34,77
2000,125,700,11,90
2001,1220,168,23,31
2002,472,655,39,6
2003,1196,785,37,36
2004,1127,815,39,56
2005,2018,486,15,30
2006,1220,313,25,87
2007,1157,425,29,18
2008,616,388,23,66
2009,295,117,30,13
2010,451,289,20,77
2011,825,36,29,76
2012,2289,221,29,69
2013,1953,167,26,70
2014,2454,857,19,57
2015,186,662,28,65
2016,278,46,37,49
2017,346,60,2,69
2018,1169,8,19,78
2019,2272,58,5,58
2020,1112,246,10,59
2021,1609,734,25,5
2022,4,827,20,54
2023,1153,814,35,53
2024,691,13,6,41
2025,255,244,38,67
2026,230,369,25,66
2027,387,891,34,23
2028,2168,556,22,11
2029,1401,875,3,56
2030,1575,456,37,86
2031,337,540,1,63
2032,2220,788,36,34
2033,2269,690,23,72
2034,318,904,11,31
2035,2415,97,10,60
2036,2366,84,7,78
2037,1672,273,40,85
2038,288,492,37,33
2039,1640,99,3,45
2040,1465,614,16,33
2041,2055,104,27,86
2042,1401,226,5,5
2043,1625,720,18,9
2044,1321,386,24,58
2045,2153,678,34,53
2046,150,559,25,59
2047,1191,427,37,43
2048,367,688,14,23
2049,2177,589,16,83
2050,2324,860,34,60
2051,1277,790,26,11
2052,575,587,1,60
2053,1874,480,15,6
2054,1010,847,34,48
2055,1244,361,28,12
2056,1643,132,3,67
2057,1007,150,27,6
2058,366,231,18,23
2059,1057,97,3,15
2060,1280,818,40,51
2061,1254,841,14,35
2062,1666,790,27,29
2063,2281,428,21,59
2064,325,280,34,12
2065,1841,729,32,74
2066,1252,884,30,10
2067,915,25,30,73
2068,979,866,38,50
2069,426,915,34,34
2070,1434,645,9,52
2071,43,679,12,39
2072,693,95,20,51
2073,1206,754,40,87
2074,801,202,13,40
2075,112,455,29,27
2076,1327,508,28,7
2077,1020,184,6,54
2078,1427,32,1,12
2079,977,901,34,62
2080,810,736,20,56
2081,1576,845,26,3
2082,2365,67,35,54
2083,682,829,8,14
2084,1441,919,8,66
2085,2080,507,12,89
2086,316,112,27,70
2087,1567,782,40,14
2088,1201,498,19,71
2089,513,901,27,72
2090,819,733,31,77
2091,33,600,8,74
2092,1549,814,12,6
2093,789,707,17,2
2094,1100,558,30,90
2095,1415,882,2,1
2096,1665,828,16,24
2097,2119,368,2,21
2098,1808,577,13,46
2099,175,281,18,26
2100,68,217,11,37
2101,2217,41,18,81
2102,1604,736,13,73
2103,88,5,19,27
2104,1783,135,9,53
2105,1585,76,10,69
2106,1146,120,1,73
2107,551,742,14,30
2108,1488,414,23,68
2109,1867,858,11,6
2110,2492,363,26,60
2111,306,114,23,35
2112,1737,489,13,7
2113,1883,420,15,30
2114,1861,107,22,54
2115,2399,457,32,15
2116,1006,790,17,33
2117,348,692,31,80
2118,699,107,7,87
2119,2134,603,26,38
2120,2319,771,39,82
2121,1015,267,29,12
2122,1016,364,25,70
2123,687,607,25,86
2124,785,634,5,49
2125,57,406,24,6
2126,909,55,5,80
2127,1505,284,18,64
2128,1999,627,7,6
2129,2028,23,10,81
2130,440,888,27,66
2131,1397,630,34,50
2132,1539,489,9,64
2133,1146,378,32,65
2134,875,202,40,49
2135,1740,473,14,16
2136,1472,899,1,39
2137,1511,226,5,55
2138,554,329,36,12
2139,96,37,9,12
2140,442,469,39,13
2141,2242,566,37,69
2142,1287,619,16,40
2143,1892,482,38,21
2144,1877,882,21,28
2145,669,804,10,18
2146,2403,850,36,23
2147,2088,679,25,58
2148,1223,292,18,67
2149,488,541,4,53
2150,825,111,25,59
2151,577,134,4,51
2152,830,24,34,47
2153,2184,760,17,48
2154,853,669,28,19
2155,1267,103,25,31
2156,1580,811,14,75
2157,1525,743,11,45
2158,1598,121,24,62
2159,257,278,28,44
2160,2073,125,27,32
2161,1278,309,2,22
2162,113,914,14,61
2163,843,777,29,75
2164,1922,514,11,72
2165,1900,15,37,60
2166,511,37,14,31
2167,1575,538,8,90
2168,1688,26,1,84
2169,1015,302,7,75
2170,509,907,10,20
2171,1814,519,19,81
2172,1861,88,31,4
2173,237,437,26,76
2174,2114,404,16,34
2175,1095,31,32,60
2176,309,444,36,88
2177,1579,595,4,45
2178,378,910,29,25
2179,1507,540,38,63
2180,1842,903,1,31
2181,1192,530,33,45
2182,1633,763,23,8
2183,424,898,2,4
2184,326,215,24,10
2185,321,608,9,7
2186,43,408,6,34
2187,1109,467,7,43
2188,2095,546,5,5
2189,1026,1,27,80
2190,1630,539,5,27
2191,2085,649,37,70
2192,1062,103,1,64
2193,776,516,7,10
2194,1621,61,18,81
2195,350,40,35,31
2196,597,57,5,24
2197,1749,83,18,50
2198,545,418,20,10
2199,580,60,39,49
2200,989,73,1,12
2201,834,133,9,85
2202,948,828,12,26
2203,1091,800,23,76
2204,837,207,34,38
2205,2494,19,30,30
2206,2496,777,22,42
2207,2126,122,6,44
2208,1866,619,6,48
2209,1674,503,3,40
2210,992,723,22,30
2211,836,713,22,47
2212,2396,316,13,63
2213,713,315,6,44
2214,38,733,39,6
2215,1934,477,1,9
2216,1160,345,3,58
2217,1776,156,31,76
2218,894,484,36,45
2219,564,396,14,45
2220,482,755,9,17
2221,2105,310,15,37
2222,1679,32,13,24
2223,1237,471,29,49
2224,1364,4,8,6
2225,2149,592,2,50
2226,1495,255,14,23
2227,445,914,8,80
2228,1266,829,6,42
2229,984,318,1,10
2230,1138,849,32,3
2231,986,793,12,48
2232,573,836,33,32
2233,1728,821,30,51
2234,1219,177,40,43
2235,55,88,37,79
2236,548,831,10,73
2237,95,375,11,54
2238,1982,150,24,66
2239,2228,701,24,31
2240,2007,17,4,8
2241,2149,418,38,55
2242,427,753,4,82
2243,373,894,1,53
2244,227,376,18,78
2245,2481,709,5,90
2246,1619,676,35,8
2247,940,772,12,34
2248,772,642,27,8
2249,250,422,27,16
2250,1133,197,14,65
2251,694,527,31,80
2252,1708,919,36,77
2253,1402,321,10,83
2254,1200,72,22,86
2255,555,443,35,61
2256,160,854,16,86
2257,961,620,16,2
2258,2240,277,32,33
2259,547,790,10,1
2260,1112,86,38,49
2261,745,225,37,13
2262,607,17,30,50
2263,184,496,27,11
2264,1911,61,16,74
2265,1903,800,17,21
2266,1341,182,12,61
2267,2151,765,4,42
2268,1683,703,11,39
2269,509,373,27,66
2270,1109,698,40,49
2271,880,559,36,2
2272,425,342,18,49
2273,187,152,30,61
2274,1812,475,35,22
2275,159,164,28,19
2276,10,509,2,40
2277,502,424,20,62
2278,1430,312,5,74
2279,1983,240,10,84
2280,1163,636,9,19
2281,1500,506,10,49
2282,917,694,31,3
2283,338,492,27,87
2284,242,824,33,53
2285,1306,765,17,16
2286,1351,774,3,21
2287,951,441,20,18
2288,1837,132,11,39
2289,2154,881,17,24
2290,1373,274,2,54
2291,1898,282,14,26
2292,2440,184,33,53
2293,734,650,31,17
2294,1158,299,3,88
2295,1959,124,8,12
2296,1320,688,12,76
2297,333,375,21,85
2298,1095,880,31,25
2299,1532,3,39,27
2300,1297,52,4,20
2301,70,820,38,80
2302,2233,14,37,10
2303,2310,63,19,41
2304,650,385,34,40
2305,1612,320,17,41
2306,2361,183,40,12
2307,1302,526,5,85
2308,364,466,11,77
2309,879,575,35,9
2310,1632,276,3,76
2311,805,825,24,68
2312,802,485,32,2
2313,2074,53,24,16
2314,606,309,19,64
2315,1291,591,4,50
2316,2341,178,12,38
2317,752,367,6,83
2318,1867,502,14,40
2319,1295,760,14,3
2320,848,188,34,14
2321,299,356,25,55
2322,2452,177,28,45
2323,1813,558,12,29
2324,760,10,31,54
2325,1769,757,12,84
2326,380,200,9,70
2327,396,667,23,83
2328,590,551,18,86
2329,1735,652,15,23
2330,677,895,6,52
2331,1482,120,6,80
2332,746,449,17,17
2333,2494,241,19,75
2334,551,542,4,40
2335,2026,11,34,81
2336,318,771,24,90
2337,1493,21,34,22
2338,1229,378,23,42
2339,2164,95,26,21
2340,390,263,35,12
2341,2442,260,38,68
2342,1385,868,11,20
2343,2355,410,37,6
2344,833,9,36,53
2345,1322,366,31,11
2346,2463,298,35,79
2347,2479,5,19,70
2348,810,329,39,14
2349,1967,738,31,2
2350,1682,635,4,39
2351,109,5,18,20
2352,62,898,29,40
2353,1181,824,4,39
2354,2304,442,8,44
2355,1180,188,30,66
2356,1702,859,2,8
2357,1464,744,22,53
2358,483,487,37,85
2359,1449,577,38,8
2360,1858,275,32,34
2361,2203,237,20,3
2362,571,593,29,15
2363,2271,810,12,6
2364,2049,660,22,23
2365,858,865,25,72
2366,899,887,10,27
2367,211,850,16,27
2368,1526,760,1,77
2369,1612,260,40,50
2370,652,179,39,76
2371,1437,606,31,48
2372,1352,166,1,87
2373,43,352,18,25
2374,1520,523,4,20
2375,1948,691,18,50
2376,881,917,3,81
2377,874,401,20,41
2378,1150,640,20,34
2379,1561,60,27,35
2380,1553,73,29,42
2381,1332,222,17,23
2382,1702,795,16,61
2383,186,260,7,71
2384,1614,119,36,59
2385,385,134,19,25
2386,1701,70,3,81
2387,731,342,37,77
2388,2461,822,38,55
2389,1937,130,6,58
2390,977,254,8,87
2391,1219,675,25,90
2392,901,8,10,90
2393,2449,158,23,71
2394,2245,103,38,56
2395,1763,188,16,47
2396,42,524,15,19
2397,2460,523,29,63
2398,155,766,30,80
2399,1090,704,8,53
2400,450,613,25,17
2401,2005,183,27,39
2402,265,141,20,42
2403,625,636,6,2
2404,146,404,13,56
2405,2054,439,29,82
2406,195,907,38,28
2407,291,291,2,64
2408,1917,167,25,25
2409,2276,886,26,86
2410,935,793,17,34
2411,2117,11,14,2
2412,1599,226,35,22
2413,1100,896,12,66
2414,1261,610,5,76
2415,1520,538,17,21
2416,116,736,4,52
2417,1581,853,15,18
2418,2178,912,6,70
2419,2236,453,40,51
2420,914,243,38,38
2421,828,566,3,83
2422,256,798,39,9
2423,2131,578,10,50
2424,705,150,1,76
2425,1734,454,30,42
2426,2366,466,23,23
2427,2465,731,38,19
2428,604,434,25,34
2429,1710,800,14,86
2430,98,75,9,77
2431,1821,770,12,35
2432,1439,871,8,56
2433,713,324,13,54
2434,2323,228,29,1
2435,2063,807,19,30
2436,304,100,4,18
2437,935,69,28,6
2438,838,655,20,62
2439,178,858,21,82
2440,1637,618,35,49
2441,1808,667,10,29
2442,552,538,37,75
2443,1095,513,9,24
2444,1494,626,13,70
2445,1907,43,22,49
2446,977,511,4,17
2447,1033,847,11,67
2448,405,342,24,88
2449,804,813,24,34
2450,1088,727,7,64
2451,619,528,24,69
2452,598,510,40,20
2453,1210,491,30,28
2454,1069,80,33,47
2455,2075,887,6,59
2456,1963,63,21,67
2457,1617,855,31,44
2458,607,82,8,36
2459,621,780,4,13
2460,1079,218,33,6
2461,311,778,35,34
2462,381,366,14,4
2463,949,687,11,58
2464,2086,350,13,55
2465,1968,569,2,76
2466,346,82,19,13
2467,2101,431,33,30
2468,1087,553,33,71
2469,2438,861,13,68
2470,112,898,24,22
2471,569,623,23,83
2472,1884,49,3,55
2473,369,176,5,77
2474,234,121,18,63
2475,2491,220,7,24
2476,935,15,3,25
2477,1542,460,23,33
2478,1161,469,5,84
2479,899,115,30,90
2480,353,116,5,44
2481,1941,766,13,53
2482,1165,843,30,29
2483,1143,50,25,32
2484,1701,79,31,52
2485,2038,729,27,88
2486,447,269,32,70
2487,1266,524,25,66
2488,1631,732,26,50
2489,1510,502,40,13
2490,1295,270,39,69
2491,1230,796,7,11
2492,242,536,36,10
2493,298,576,22,56
2494,378,583,32,28
