TeamStatID,MatchID,TeamID,Possession,Shots,ShotsOnTarget,Fouls
871,436,22,40.8,14,0,10
872,436,19,52.5,9,0,11
873,437,33,50.1,11,4,14
874,437,14,48.6,17,10,5
875,438,26,57.6,13,7,7
876,438,6,52.6,8,2,7
877,439,6,47.3,15,4,6
878,439,37,44.1,12,10,8
879,440,33,42.1,18,1,13
880,440,14,53.3,8,7,10
881,441,40,53.3,20,8,6
882,441,30,44.1,12,6,6
883,442,40,48.0,20,7,14
884,442,31,41.5,13,7,9
885,443,25,48.2,16,9,7
886,443,6,56.9,8,0,6
887,444,22,52.9,5,4,12
888,444,33,53.2,17,5,5
889,445,34,43.8,5,9,11
890,445,35,54.2,14,4,14
891,446,1,42.8,8,0,12
892,446,31,50.9,8,6,7
893,447,2,53.8,13,2,6
894,447,24,59.6,19,2,13
895,448,32,42.6,10,0,15
896,448,31,57.7,15,5,12
897,449,33,57.3,8,4,10
898,449,31,42.2,13,0,6
899,450,4,49.6,19,8,10
900,450,5,45.7,9,6,15
901,451,21,58.4,6,0,13
902,451,3,47.3,14,0,8
903,452,40,45.5,6,0,8
904,452,9,54.9,8,9,8
905,453,40,56.4,5,7,10
906,453,25,58.7,12,10,11
907,454,12,57.5,17,0,15
908,454,37,47.7,12,2,11
909,455,15,44.0,16,3,7
910,455,21,49.7,5,5,10
911,456,25,51.2,13,9,8
912,456,8,41.5,6,4,7
913,457,27,56.8,15,6,13
914,457,36,58.7,19,9,8
915,458,10,53.5,10,7,11
916,458,5,49.0,15,1,7
917,459,12,47.8,14,0,9
918,459,26,42.1,10,10,9
919,460,33,42.6,9,5,12
920,460,8,40.6,8,3,6
921,461,28,45.3,13,7,13
922,461,16,45.4,10,0,11
923,462,25,52.1,17,1,13
924,462,33,40.8,12,8,13
925,463,28,55.4,6,6,8
926,463,23,53.0,17,3,8
927,464,29,44.2,13,7,15
928,464,29,52.4,12,4,15
929,465,25,56.6,17,9,9
930,465,16,57.3,13,3,6
931,466,17,43.0,5,1,5
932,466,31,51.8,10,3,15
933,467,25,44.7,15,3,8
934,467,11,60.7,20,8,6
935,468,16,58.8,10,10,7
936,468,19,55.4,16,0,14
937,469,16,59.5,15,1,7
938,469,26,60.8,8,2,5
939,470,40,44.5,18,2,7
940,470,23,45.3,19,7,8
941,471,35,46.6,6,0,7
942,471,31,42.0,5,4,7
943,472,32,59.8,11,4,9
944,472,4,58.2,9,7,13
945,473,14,48.5,13,7,9
946,473,34,56.1,11,9,15
947,474,6,46.4,5,10,8
948,474,4,61.0,15,8,13
949,475,14,58.1,16,1,7
950,475,23,53.4,12,0,11
951,476,33,54.3,17,0,12
952,476,28,50.1,12,6,10
953,477,37,52.7,17,2,15
954,477,6,58.9,12,6,6
955,478,17,53.4,16,9,11
956,478,36,56.1,12,7,15
957,479,14,45.1,9,1,14
958,479,36,45.2,8,9,7
959,480,35,47.8,9,10,11
960,480,20,59.9,7,4,10
961,481,5,60.2,18,0,7
962,481,22,54.4,13,4,6
963,482,22,44.2,15,6,12
964,482,19,60.6,19,5,13
965,483,3,53.5,13,0,13
966,483,33,52.8,17,3,15
967,484,25,57.7,12,6,6
968,484,32,41.5,19,4,6
969,485,2,46.1,16,2,10
970,485,16,48.1,19,7,8
971,486,9,60.3,5,4,8
972,486,7,52.1,16,5,8
973,487,12,52.3,9,8,10
974,487,8,43.8,7,4,5
975,488,12,46.0,18,7,9
976,488,32,54.4,6,10,9
977,489,20,53.6,13,0,8
978,489,33,57.2,11,3,6
979,490,10,42.8,12,2,15
980,490,36,47.2,18,8,6
981,491,11,55.7,5,9,6
982,491,30,57.6,18,10,8
983,492,28,40.4,12,1,12
984,492,12,51.6,13,0,14
985,493,18,43.6,7,6,5
986,493,31,52.7,14,6,5
987,494,12,53.2,14,5,9
988,494,27,56.2,5,5,13
989,495,33,51.0,10,10,5
990,495,22,48.1,5,6,8
991,496,32,56.2,12,10,6
992,496,31,52.7,6,2,10
993,497,26,49.2,12,3,6
994,497,19,50.5,18,8,10
995,498,10,42.8,15,6,15
996,498,40,49.0,13,9,15
997,499,24,55.9,20,6,15
998,499,6,57.3,6,7,11
999,500,34,40.3,12,4,15
1000,500,28,47.3,13,10,10
1001,501,37,52.7,11,5,13
1002,501,35,48.3,7,4,11
1003,502,31,46.8,9,7,7
1004,502,27,46.4,10,9,13
1005,503,21,44.8,14,0,11
1006,503,18,48.4,9,9,14
1007,504,34,45.7,7,8,11
1008,504,11,42.8,13,1,10
1009,505,19,54.3,9,1,13
1010,505,24,49.1,5,4,5
1011,506,38,60.7,15,8,6
1012,506,9,51.7,5,2,7
1013,507,17,51.9,19,7,13
1014,507,31,58.0,12,10,5
1015,508,17,50.0,20,4,10
1016,508,33,51.6,15,1,15
1017,509,23,47.1,9,1,12
1018,509,4,45.9,11,0,10
1019,510,22,47.3,15,5,7
1020,510,37,42.2,7,0,11
1021,511,15,46.7,11,6,10
1022,511,40,55.7,8,1,15
1023,512,32,52.4,12,6,7
1024,512,37,42.7,17,3,12
1025,513,25,52.9,15,8,6
1026,513,2,52.9,10,1,15
1027,514,7,60.0,10,4,12
1028,514,31,40.1,11,7,10
1029,515,1,58.3,5,2,11
1030,515,3,40.4,6,6,13
1031,516,39,52.9,15,4,15
1032,516,20,58.7,5,9,15
1033,517,28,56.2,7,1,13
1034,517,11,43.7,20,1,7
1035,518,25,42.4,15,4,7
1036,518,11,44.2,12,2,11
1037,519,21,50.9,15,4,11
1038,519,24,51.2,16,9,11
1039,520,34,53.3,6,1,7
1040,520,16,52.5,17,0,14
1041,521,39,42.7,19,7,11
1042,521,24,56.8,19,2,9
1043,522,23,49.9,11,3,12
1044,522,31,45.3,19,9,8
1045,523,14,53.7,20,6,12
1046,523,28,44.8,14,0,5
1047,524,6,60.6,9,0,6
1048,524,16,51.6,6,10,15
1049,525,24,43.6,8,10,14
1050,525,19,53.2,16,2,12
1051,526,36,60.5,16,7,7
1052,526,32,40.9,16,1,7
1053,527,3,56.7,8,8,6
1054,527,31,50.9,6,6,13
1055,528,26,57.1,19,10,12
1056,528,40,50.2,12,3,15
1057,529,3,42.8,15,1,8
1058,529,7,53.2,17,4,15
1059,530,40,50.8,10,2,14
1060,530,23,43.0,10,6,11
1061,531,16,51.8,7,9,14
1062,531,37,46.4,5,9,11
1063,532,4,43.7,6,5,14
1064,532,30,42.1,16,2,5
1065,533,22,42.3,18,1,14
1066,533,34,46.6,16,5,10
1067,534,22,57.9,15,5,9
1068,534,11,54.4,8,10,12
1069,535,22,57.7,18,9,5
1070,535,14,42.8,11,9,6
1071,536,9,60.7,15,0,14
1072,536,29,54.1,12,2,12
1073,537,28,48.0,12,5,9
1074,537,30,48.1,20,0,5
1075,538,8,56.9,18,2,11
1076,538,19,50.1,13,0,5
1077,539,36,43.9,11,7,11
1078,539,13,59.6,6,7,8
1079,540,11,59.6,17,6,6
1080,540,33,52.4,19,7,7
1081,541,11,46.1,14,5,10
1082,541,6,43.0,17,8,10
1083,542,8,41.2,9,8,10
1084,542,7,58.2,10,1,7
1085,543,27,49.8,12,2,14
1086,543,21,58.5,14,9,12
1087,544,30,50.9,10,1,12
1088,544,25,53.5,15,0,12
1089,545,25,53.1,6,2,14
1090,545,25,56.1,14,10,11
1091,546,32,53.5,15,10,5
1092,546,30,53.6,19,1,14
1093,547,8,51.3,19,2,6
1094,547,26,50.1,17,7,7
1095,548,9,55.6,14,10,12
1096,548,8,56.8,18,8,10
1097,549,20,54.5,18,5,11
1098,549,37,51.2,16,7,5
1099,550,33,52.1,18,1,8
1100,550,13,59.5,15,8,9
1101,551,30,49.5,8,8,13
1102,551,23,59.1,14,10,13
1103,552,12,52.3,20,1,5
1104,552,12,58.8,8,9,14
1105,553,25,41.7,16,7,9
1106,553,5,40.5,8,8,7
1107,554,10,55.9,8,6,7
1108,554,22,58.4,5,0,14
1109,555,5,49.1,9,9,13
1110,555,35,42.1,10,7,14
1111,556,26,50.0,19,5,10
1112,556,13,53.6,9,9,9
1113,557,37,49.8,18,2,10
1114,557,34,47.5,18,3,12
1115,558,8,55.2,14,0,6
1116,558,24,53.3,8,10,12
1117,559,7,57.5,17,6,15
1118,559,22,50.0,12,0,10
1119,560,10,47.6,20,8,11
1120,560,9,50.4,11,10,13
1121,561,14,58.9,8,8,5
1122,561,33,60.2,11,0,9
1123,562,21,53.9,17,9,5
1124,562,10,47.4,14,2,8
1125,563,29,51.1,18,7,8
1126,563,11,50.0,7,7,8
1127,564,10,46.2,14,9,9
1128,564,40,49.9,16,7,8
1129,565,14,42.7,8,1,13
1130,565,38,48.1,13,10,13
1131,566,20,45.7,7,1,15
1132,566,31,57.4,13,8,8
1133,567,27,52.7,20,2,14
1134,567,22,52.6,8,10,6
1135,568,22,42.7,9,2,13
1136,568,10,47.1,18,9,7
1137,569,28,58.0,6,0,7
1138,569,3,47.8,14,3,15
1139,570,20,52.7,17,0,11
1140,570,9,40.3,20,6,5
1141,571,22,56.5,16,7,14
1142,571,14,58.8,20,2,15
1143,572,40,44.2,9,9,5
1144,572,34,58.4,19,6,6
1145,573,20,55.6,18,10,6
1146,573,25,53.3,12,2,9
1147,574,33,58.5,8,6,12
1148,574,11,44.6,14,8,9
1149,575,8,51.8,9,8,8
1150,575,36,58.0,12,6,7
1151,576,39,56.0,19,5,5
1152,576,26,59.5,11,9,13
1153,577,4,42.2,14,0,11
1154,577,26,43.4,18,8,14
1155,578,31,49.8,15,8,13
1156,578,37,52.0,11,1,11
1157,579,36,47.0,13,2,8
1158,579,4,45.5,16,2,9
1159,580,5,48.3,6,7,6
1160,580,15,60.4,14,6,6
1161,581,1,52.1,18,4,15
1162,581,1,50.5,12,9,12
1163,582,1,55.6,7,2,6
1164,582,18,42.1,19,4,5
1165,583,10,55.1,14,2,5
1166,583,17,45.0,17,5,7
1167,584,1,41.7,16,10,12
1168,584,34,51.7,17,8,5
1169,585,13,58.1,20,3,12
1170,585,4,40.6,20,4,9
1171,586,2,42.8,14,6,5
1172,586,31,48.9,18,4,12
1173,587,6,44.3,5,3,10
1174,587,27,48.1,6,6,15
1175,588,29,59.1,11,0,11
1176,588,27,45.1,20,3,14
1177,589,16,48.8,10,7,7
1178,589,8,51.5,11,2,12
1179,590,34,60.1,20,6,8
1180,590,37,60.2,13,9,15
1181,591,12,59.7,19,0,15
1182,591,37,45.0,13,6,14
1183,592,21,48.3,20,9,11
1184,592,28,54.9,8,7,8
1185,593,3,42.4,16,9,11
1186,593,27,51.0,19,10,7
1187,594,25,58.6,11,8,13
1188,594,12,60.3,10,1,13
1189,595,29,53.7,18,7,13
1190,595,9,53.3,15,10,5
1191,596,24,50.8,12,1,8
1192,596,19,46.2,13,9,5
1193,597,30,42.2,10,8,10
1194,597,20,51.6,17,10,6
1195,598,18,45.3,16,8,9
1196,598,32,58.5,18,1,13
1197,599,38,60.3,14,4,11
1198,599,10,60.6,14,0,13
1199,600,29,44.3,13,1,7
1200,600,1,43.9,8,9,11
1201,601,38,43.0,19,8,10
1202,601,22,55.3,13,9,11
1203,602,14,54.5,19,7,10
1204,602,12,43.3,9,1,9
1205,603,38,47.1,12,0,5
1206,603,20,41.1,10,6,11
1207,604,16,46.8,9,6,10
1208,604,29,46.7,13,6,12
1209,605,35,50.1,13,0,8
1210,605,23,40.4,12,4,12
1211,606,32,53.9,15,9,12
1212,606,38,54.3,19,0,15
1213,607,8,41.7,9,1,9
1214,607,40,58.8,15,10,13
1215,608,33,43.1,13,10,12
1216,608,25,50.2,7,8,10
1217,609,3,48.7,19,3,8
1218,609,1,58.5,15,1,10
1219,610,20,54.5,10,0,8
1220,610,14,53.1,17,0,12
1221,611,17,53.4,8,4,9
1222,611,16,50.4,6,10,8
1223,612,26,52.3,17,10,11
1224,612,5,42.7,12,6,14
1225,613,9,53.7,13,2,9
1226,613,24,46.4,10,5,8
1227,614,37,40.5,8,2,9
1228,614,19,54.4,14,5,8
1229,615,13,57.6,13,8,6
1230,615,16,42.7,12,10,6
1231,616,30,42.2,13,4,8
1232,616,5,53.2,19,5,12
1233,617,29,59.9,12,8,14
1234,617,24,42.2,17,10,5
1235,618,18,41.4,11,0,14
1236,618,12,40.8,13,4,9
1237,619,14,42.7,8,6,13
1238,619,36,43.2,11,4,10
1239,620,36,56.6,19,6,14
1240,620,2,54.6,5,0,7
1241,621,7,42.3,5,1,10
1242,621,36,51.6,10,0,5
1243,622,25,58.3,5,6,8
1244,622,30,40.0,17,2,15
1245,623,29,53.4,6,5,5
1246,623,33,58.6,14,0,11
1247,624,24,47.7,11,6,5
1248,624,20,41.1,11,7,6
1249,625,35,48.8,19,5,11
1250,625,14,50.1,6,2,8
1251,626,33,44.2,18,8,12
1252,626,21,47.7,19,5,9
1253,627,17,43.9,18,9,6
1254,627,23,59.2,8,7,5
1255,628,5,58.9,5,7,7
1256,628,8,51.1,14,4,8
1257,629,16,48.8,18,7,13
1258,629,30,49.2,16,2,14
1259,630,18,40.3,5,2,7
1260,630,20,53.7,17,6,6
1261,631,13,53.4,10,3,14
1262,631,26,42.2,17,2,5
1263,632,30,57.2,18,9,14
1264,632,35,50.9,15,8,8
1265,633,32,55.7,6,0,7
1266,633,9,40.7,9,9,6
1267,634,7,40.9,8,10,6
1268,634,40,54.0,6,4,6
1269,635,5,53.9,18,10,5
1270,635,3,44.4,7,6,6
1271,636,31,44.4,7,4,12
1272,636,38,53.6,15,7,13
1273,637,3,42.0,15,2,10
1274,637,2,49.2,13,9,14
1275,638,40,46.0,10,7,14
1276,638,37,56.2,8,8,8
1277,639,26,55.1,6,9,12
1278,639,31,60.0,6,9,11
1279,640,2,50.4,19,1,9
1280,640,22,49.5,19,9,7
1281,641,12,49.9,20,6,15
1282,641,8,49.5,20,9,15
1283,642,11,56.2,12,0,12
1284,642,24,48.7,10,8,13
1285,643,3,40.0,17,8,15
1286,643,25,56.4,14,8,9
1287,644,38,55.2,15,0,8
1288,644,37,47.1,17,3,11
1289,645,16,41.4,17,7,8
1290,645,33,59.1,5,3,11
1291,646,18,48.9,14,9,8
1292,646,8,49.2,18,8,5
1293,647,26,60.5,5,0,9
1294,647,15,55.8,12,6,7
1295,648,14,40.5,10,6,15
1296,648,32,46.1,11,8,13
1297,649,32,48.4,8,5,14
1298,649,36,42.7,20,9,11
1299,650,6,45.0,8,8,5
1300,650,13,51.1,9,4,13
1301,651,12,60.6,17,0,13
1302,651,32,54.3,17,5,10
1303,652,18,46.3,16,8,6
1304,652,6,56.6,7,4,7
1305,653,10,45.2,12,1,5
1306,653,17,55.5,18,10,15
1307,654,35,44.5,15,4,13
1308,654,19,49.3,10,5,9
1309,655,14,45.2,14,4,7
1310,655,16,41.4,9,5,13
1311,656,10,46.0,18,9,13
1312,656,9,46.6,15,7,11
1313,657,22,47.2,16,5,6
1314,657,30,45.4,16,7,6
1315,658,27,55.2,13,6,15
1316,658,5,50.5,9,7,9
1317,659,14,48.4,15,8,12
1318,659,4,49.7,7,9,12
1319,660,21,40.1,13,7,15
1320,660,11,49.8,5,8,6
1321,661,18,50.7,9,5,14
1322,661,36,58.2,19,8,11
1323,662,11,57.8,16,3,5
1324,662,18,56.2,18,4,10
1325,663,14,46.0,14,2,12
1326,663,34,57.4,20,5,7
1327,664,8,58.4,11,3,13
1328,664,24,60.8,18,6,11
1329,665,11,55.6,12,5,15
1330,665,28,56.5,12,2,9
1331,666,33,55.9,17,5,10
1332,666,18,60.0,13,7,10
1333,667,38,58.2,7,7,8
1334,667,27,43.5,15,3,10
1335,668,36,47.2,15,5,11
1336,668,10,55.0,11,7,11
1337,669,32,42.7,18,3,5
1338,669,22,59.2,18,4,6
1339,670,36,51.6,13,2,7
1340,670,12,45.5,15,7,7
1341,671,18,49.9,7,7,13
1342,671,35,48.6,9,7,6
1343,672,40,46.4,19,8,12
1344,672,6,58.9,10,9,14
1345,673,36,42.5,19,9,11
1346,673,20,57.7,9,4,5
1347,674,38,44.4,5,5,13
1348,674,10,58.4,7,6,6
1349,675,4,46.4,5,8,11
1350,675,17,47.0,16,3,11
1351,676,31,51.5,20,6,13
1352,676,12,49.7,8,9,8
1353,677,33,45.7,19,0,10
1354,677,23,46.1,10,6,5
1355,678,14,53.9,5,0,13
1356,678,14,55.2,12,7,8
1357,679,27,51.2,10,5,7
1358,679,34,51.1,7,3,7
1359,680,9,50.9,19,10,8
1360,680,34,60.8,18,2,10
1361,681,24,45.1,18,4,9
1362,681,26,55.1,15,7,9
1363,682,2,50.6,19,9,15
1364,682,31,60.4,10,4,10
1365,683,28,60.8,17,8,10
1366,683,31,44.0,6,7,13
1367,684,11,47.6,8,9,13
1368,684,7,43.7,8,7,14
1369,685,15,57.2,11,7,6
1370,685,33,53.0,8,4,7
1371,686,24,56.2,5,3,6
1372,686,12,57.2,17,6,10
1373,687,30,50.9,19,2,15
1374,687,6,49.8,12,1,8
1375,688,36,52.1,11,9,15
1376,688,11,53.5,14,9,9
1377,689,22,57.6,11,5,7
1378,689,35,60.9,10,5,7
1379,690,24,55.3,5,3,7
1380,690,14,54.1,11,1,14
1381,691,35,59.5,11,4,6
1382,691,9,41.0,17,7,14
1383,692,7,40.1,15,8,10
1384,692,39,59.6,11,4,12
1385,693,22,45.0,11,7,5
1386,693,37,44.4,16,8,12
1387,694,7,44.0,12,9,5
1388,694,25,59.1,19,10,15
1389,695,6,41.2,18,6,5
1390,695,32,60.6,10,8,5
1391,696,4,60.9,5,0,15
1392,696,36,45.8,20,1,6
1393,697,39,43.2,11,7,13
1394,697,32,40.4,7,3,7
1395,698,23,44.0,20,10,12
1396,698,14,46.2,7,3,9
1397,699,9,58.1,18,0,7
1398,699,1,44.9,16,1,11
1399,700,5,60.5,9,8,5
1400,700,35,58.5,16,0,6
1401,701,3,56.6,12,1,15
1402,701,40,57.6,9,9,10
1403,702,28,50.7,11,3,8
1404,702,26,50.2,20,10,14
1405,703,7,41.1,15,6,12
1406,703,24,44.3,12,1,7
1407,704,15,46.7,11,1,12
1408,704,30,58.8,17,5,13
1409,705,23,50.8,8,2,7
1410,705,22,47.2,15,8,11
1411,706,39,47.8,19,0,15
1412,706,34,48.7,5,1,6
1413,707,30,59.2,11,0,13
1414,707,16,44.1,6,1,13
1415,708,38,44.7,18,7,12
1416,708,3,43.7,14,3,14
1417,709,3,43.2,16,1,5
1418,709,23,58.8,7,6,10
1419,710,22,59.9,11,2,12
1420,710,10,60.8,8,3,11
1421,711,1,52.5,6,4,11
1422,711,24,45.6,6,6,5
1423,712,23,44.5,10,8,6
1424,712,7,48.5,11,9,7
1425,713,16,51.3,8,1,6
1426,713,22,52.1,8,7,9
1427,714,24,47.3,19,3,11
1428,714,35,59.0,18,5,5
1429,715,7,56.9,17,4,14
1430,715,17,52.7,9,1,12
1431,716,37,58.4,15,3,7
1432,716,39,52.3,15,7,13
1433,717,26,45.4,15,7,8
1434,717,15,47.5,12,5,6
1435,718,18,45.7,6,4,15
1436,718,31,48.4,8,1,9
1437,719,39,54.7,12,7,6
1438,719,35,50.3,9,9,14
1439,720,8,59.9,8,9,9
1440,720,21,55.9,11,4,7
1441,721,21,51.4,16,3,7
1442,721,32,48.7,10,2,13
1443,722,16,43.6,11,4,6
1444,722,21,42.1,7,2,11
1445,723,31,46.1,5,0,11
1446,723,19,58.3,14,7,15
1447,724,9,41.8,10,1,13
1448,724,4,42.0,14,7,11
1449,725,3,53.7,20,2,6
1450,725,29,59.0,8,8,14
1451,726,15,40.4,20,9,5
1452,726,37,46.8,18,1,14
1453,727,9,49.3,6,8,10
1454,727,19,41.5,17,10,13
1455,728,19,49.1,10,2,6
1456,728,25,51.2,8,9,13
1457,729,37,45.8,13,3,8
1458,729,7,40.1,14,9,9
1459,730,31,41.4,17,1,7
1460,730,12,58.1,9,7,14
1461,731,7,48.6,9,6,7
1462,731,8,49.8,14,10,15
1463,732,10,58.5,14,9,14
1464,732,39,50.3,9,10,15
1465,733,1,47.1,15,0,15
1466,733,4,41.7,8,6,7
1467,734,36,51.4,7,7,10
1468,734,1,58.0,12,10,6
1469,735,22,52.1,5,9,9
1470,735,35,55.6,10,4,11
1471,736,31,52.2,7,3,8
1472,736,2,47.6,11,6,6
1473,737,26,53.2,13,5,14
1474,737,12,46.4,14,2,12
1475,738,24,47.1,14,3,8
1476,738,11,44.2,17,10,5
1477,739,35,57.5,14,7,8
1478,739,22,45.1,7,4,11
1479,740,33,51.2,19,4,10
1480,740,24,54.0,17,6,12
1481,741,15,45.3,9,1,12
1482,741,40,47.9,17,7,10
1483,742,32,52.2,12,3,15
1484,742,12,60.8,9,2,7
1485,743,10,47.9,16,10,8
1486,743,9,42.6,7,0,10
1487,744,24,45.3,11,0,5
1488,744,32,55.4,20,2,11
1489,745,16,48.8,16,7,14
1490,745,9,54.5,12,4,5
1491,746,2,44.7,6,0,9
1492,746,35,47.9,20,0,5
1493,747,16,48.6,17,10,13
1494,747,40,47.0,6,2,7
1495,748,18,51.8,6,2,14
1496,748,38,57.3,13,5,15
1497,749,32,56.8,17,8,9
1498,749,7,51.8,15,6,14
1499,750,5,57.6,12,7,5
1500,750,38,51.9,14,6,7
1501,751,8,50.0,17,2,7
1502,751,23,54.9,7,2,5
1503,752,5,48.4,7,6,15
1504,752,13,55.9,8,9,9
1505,753,24,46.7,20,3,9
1506,753,38,59.3,13,0,14
1507,754,14,57.3,5,1,12
1508,754,23,49.0,16,4,10
1509,755,38,52.8,16,1,14
1510,755,6,41.6,17,6,5
1511,756,40,40.4,12,7,12
1512,756,3,51.2,7,5,14
1513,757,7,47.1,10,5,14
1514,757,22,52.2,15,5,13
1515,758,38,55.7,14,2,14
1516,758,23,50.8,19,6,15
1517,759,19,49.1,17,1,14
1518,759,37,55.7,19,2,6
1519,760,38,43.5,10,5,12
1520,760,14,53.5,12,10,14
1521,761,6,57.9,10,1,7
1522,761,6,60.3,8,9,11
1523,762,23,40.9,5,6,12
1524,762,7,51.4,12,3,14
1525,763,16,41.5,18,7,6
1526,763,39,51.8,9,10,13
1527,764,39,55.1,15,10,9
1528,764,39,57.3,6,8,5
1529,765,34,47.2,13,3,12
1530,765,22,44.2,12,9,8
1531,766,24,52.5,9,5,12
1532,766,8,53.6,20,2,13
1533,767,18,60.6,9,2,9
1534,767,11,47.0,13,10,5
1535,768,27,46.1,15,8,12
1536,768,24,60.2,14,9,13
1537,769,17,44.9,6,6,6
1538,769,21,41.1,8,5,13
1539,770,15,44.5,14,4,5
1540,770,15,49.1,18,9,13
1541,771,39,52.4,20,2,11
1542,771,9,46.1,15,9,9
1543,772,35,45.8,18,7,12
1544,772,10,59.0,9,7,6
1545,773,27,60.3,17,2,15
1546,773,35,46.3,18,5,14
1547,774,38,51.1,10,10,13
1548,774,1,60.8,16,9,8
1549,775,10,58.0,12,0,15
1550,775,15,60.0,16,3,11
1551,776,3,51.8,5,6,7
1552,776,2,50.7,17,2,8
1553,777,32,44.4,14,8,5
1554,777,23,56.5,18,2,8
1555,778,40,40.7,15,2,11
1556,778,37,55.8,20,6,15
1557,779,36,46.8,7,3,12
1558,779,6,47.8,20,0,5
1559,780,35,54.6,16,2,15
1560,780,12,51.1,12,7,10
1561,781,38,49.8,5,6,8
1562,781,19,48.0,7,10,5
1563,782,22,54.2,7,8,6
1564,782,30,59.2,8,5,11
1565,783,23,60.0,14,2,10
1566,783,33,41.9,10,0,14
1567,784,18,47.0,16,4,9
1568,784,9,42.8,9,5,5
1569,785,35,59.5,10,9,8
1570,785,8,46.4,18,7,15
1571,786,29,46.0,12,2,9
1572,786,20,41.1,11,0,7
1573,787,21,49.5,19,1,13
1574,787,29,59.7,9,9,13
1575,788,1,45.2,11,6,5
1576,788,21,48.3,15,5,5
1577,789,36,54.8,17,5,15
1578,789,7,45.2,7,1,15
1579,790,30,47.0,8,3,15
1580,790,20,52.1,13,7,9
1581,791,11,60.2,6,2,7
1582,791,18,52.1,18,10,8
1583,792,23,49.6,9,2,6
1584,792,33,57.1,15,10,15
1585,793,5,47.8,16,4,7
1586,793,33,52.4,18,3,8
1587,794,38,50.9,12,0,9
1588,794,3,57.2,16,7,10
1589,795,10,42.1,19,6,12
1590,795,24,56.1,7,10,8
1591,796,21,60.7,16,0,14
1592,796,33,58.4,6,5,15
1593,797,2,44.9,6,8,9
1594,797,11,58.6,20,4,9
1595,798,21,56.8,17,2,11
1596,798,36,52.5,19,5,14
1597,799,37,60.7,10,7,15
1598,799,26,54.8,18,4,12
1599,800,5,49.1,8,2,7
1600,800,11,51.8,17,10,12
1601,801,21,56.4,8,8,9
1602,801,21,42.6,12,8,15
1603,802,21,41.0,13,0,12
1604,802,1,48.1,17,9,12
1605,803,27,47.4,8,2,5
1606,803,20,41.3,16,4,6
1607,804,6,57.4,12,6,8
1608,804,22,59.8,10,3,10
1609,805,9,46.5,12,2,9
1610,805,6,50.0,11,5,8
1611,806,17,53.1,15,5,14
1612,806,34,42.5,6,1,9
1613,807,24,59.3,7,6,9
1614,807,20,60.9,5,8,13
1615,808,39,40.5,8,2,6
1616,808,19,50.3,5,3,12
1617,809,34,43.6,15,6,5
1618,809,37,40.1,12,1,10
1619,810,24,41.0,15,2,10
1620,810,23,48.9,13,8,8
1621,811,13,56.8,18,3,9
1622,811,30,53.1,6,1,10
1623,812,22,46.2,15,4,6
1624,812,4,40.9,5,9,10
1625,813,9,45.3,9,3,5
1626,813,1,53.9,14,6,13
1627,814,31,47.2,17,8,10
1628,814,38,46.9,14,5,9
1629,815,34,58.4,14,0,9
1630,815,18,58.5,5,0,10
1631,816,31,53.9,6,6,7
1632,816,2,55.1,5,0,11
1633,817,28,51.0,6,1,10
1634,817,38,48.8,5,1,11
1635,818,14,47.5,12,4,9
1636,818,8,47.3,17,5,13
1637,819,18,55.7,20,3,11
1638,819,11,55.7,7,0,7
1639,820,15,44.0,17,1,9
1640,820,25,52.6,8,8,9
1641,821,6,44.4,18,8,14
1642,821,37,40.8,14,3,9
1643,822,38,59.6,13,5,8
1644,822,14,48.7,12,9,14
1645,823,16,53.7,9,5,9
1646,823,40,43.7,12,7,5
1647,824,18,58.8,8,3,5
1648,824,38,45.7,18,1,9
1649,825,23,54.3,11,2,7
1650,825,35,42.0,6,7,9
1651,826,37,51.8,6,6,11
1652,826,31,49.5,20,10,9
1653,827,25,50.6,17,10,11
1654,827,6,60.9,11,0,15
1655,828,16,60.1,20,0,14
1656,828,6,41.0,9,10,9
1657,829,14,55.0,20,7,10
1658,829,27,58.0,15,0,8
1659,830,20,41.2,10,1,13
1660,830,39,43.9,8,7,5
1661,831,33,59.8,18,5,11
1662,831,31,51.1,13,3,14
1663,832,11,51.9,16,5,12
1664,832,2,60.1,6,0,10
1665,833,6,43.0,9,9,8
1666,833,40,57.8,7,6,7
1667,834,39,50.0,11,6,8
1668,834,7,53.8,13,1,8
1669,835,19,51.4,7,9,14
1670,835,1,60.6,18,2,15
1671,836,1,53.3,11,5,14
1672,836,28,40.4,11,4,5
1673,837,2,55.6,11,1,5
1674,837,19,56.5,11,4,5
1675,838,27,59.7,16,1,12
1676,838,28,44.9,11,6,5
1677,839,32,56.3,5,9,10
1678,839,20,55.8,13,0,8
1679,840,28,56.4,7,0,11
1680,840,21,41.6,15,3,13
1681,841,20,60.3,18,5,14
1682,841,23,40.7,10,6,10
1683,842,33,48.1,13,4,8
1684,842,6,41.1,9,4,15
1685,843,5,41.3,9,6,11
1686,843,39,56.5,6,5,15
1687,844,37,47.4,5,0,5
1688,844,23,59.3,18,0,8
1689,845,14,53.3,19,10,14
1690,845,17,50.8,18,7,10
1691,846,32,43.9,19,0,11
1692,846,10,48.1,13,10,14
1693,847,33,43.5,10,10,6
1694,847,30,45.2,10,1,10
1695,848,18,59.1,17,3,13
1696,848,22,45.6,11,5,5
1697,849,40,50.1,12,9,7
1698,849,21,46.0,20,0,7
